    495.0027      1.9586      1.2055      1.4919      1.5392      1.6579      2.2710      0.5535      1.2283      0.4007      0.8765      1.1695      1.2094      0.3004      0.4724      1.5158      0.2232      0.3478      0.6871      0.8917      2.2621      1.0253      1.7182      0.0008      0.0000      1.7881      0.6741      0.0191      0.7084      0.9837      0.6712      1.1657      0.6292      1.2445      0.9609      1.1574      1.9577      0.9816      0.8869      1.3889      0.1431      1.1261      1.1062      1.9804      0.3833      0.6724      0.8038      1.9360      0.1038      1.4680      1.0278
    544.6390      1.9586      1.2055      1.4919      1.5392      1.6579      2.2710      0.5535      1.2283      0.4007      0.8765      1.1695      1.2094      0.3004      0.4724      1.5158      0.2232      0.3478      0.6871      0.8917      2.2621      1.0253      1.7182      0.0007      0.0000      1.7881      0.6741      0.0191      0.7084      0.9837      0.6712      1.1657      0.6292      1.2445      0.9609      1.1574      1.9577      0.9816      0.8869      1.3889      0.1431      1.1261      1.1062      1.9804      0.3833      0.6724      0.8038      1.9360      0.1038      1.4680      1.0278
    594.2753      1.9586      1.2055      1.4919      1.5392      1.6579      2.2710      0.5535      1.2283      0.4007      0.8765      1.1695      1.2094      0.3004      0.4724      1.5158      0.2232      0.3478      0.6871      0.8917      2.2621      1.0253      1.7182      0.0006      0.0000      1.7881      0.6741      0.0191      0.7084      0.9837      0.6712      1.1657      0.6292      1.2445      0.9609      1.1574      1.9577      0.9816      0.8869      1.3889      0.1431      1.1261      1.1062      1.9804      0.3833      0.6724      0.8038      1.9360      0.1038      1.4680      1.0278
    643.9117      1.9586      1.2055      1.4919      1.5392      1.6579      2.2710      0.5535      1.2283      0.4007      0.8765      1.1695      1.2094      0.3004      0.4724      1.5158      0.2232      0.3478      0.6871      0.8917      2.2621      1.0253      1.7182      0.0005      0.0000      1.7881      0.6741      0.0191      0.7084      0.9837      0.6712      1.1657      0.6292      1.2446      0.9609      1.1574      1.9577      0.9816      0.8869      1.3889      0.1431      1.1261      1.1062      1.9804      0.3833      0.6724      0.8038      1.9360      0.1038      1.4680      1.0278
    693.5481      1.9586      1.2055      1.4919      1.5392      1.6579      2.2710      0.5535      1.2283      0.4007      0.8765      1.1695      1.2094      0.3004      0.4724      1.5158      0.2232      0.3478      0.6871      0.8917      2.2621      1.0253      1.7182      0.0004      0.0000      1.7881      0.6741      0.0191      0.7084      0.9837      0.6712      1.1657      0.6292      1.2446      0.9609      1.1574      1.9577      0.9816      0.8869      1.3889      0.1431      1.1261      1.1062      1.9804      0.3833      0.6724      0.8038      1.9360      0.1038      1.4680      1.0278
    743.1844      1.9586      1.2055      1.4919      1.5392      1.6579      2.2710      0.5535      1.2283      0.4007      0.8765      1.1695      1.2094      0.3004      0.4724      1.5158      0.2232      0.3478      0.6871      0.8917      2.2621      1.0253      1.7182      0.0003      0.0000      1.7881      0.6741      0.0191      0.7084      0.9837      0.6712      1.1657      0.6292      1.2446      0.9609      1.1574      1.9577      0.9816      0.8869      1.3889      0.1431      1.1261      1.1062      1.9804      0.3833      0.6724      0.8038      1.9360      0.1038      1.4680      1.0278
    792.8208      1.9586      1.2055      1.4919      1.5392      1.6579      2.2710      0.5535      1.2283      0.4007      0.8765      1.1695      1.2094      0.3004      0.4724      1.5158      0.2232      0.3478      0.6871      0.8917      2.2621      1.0253      1.7182      0.0003      0.0000      1.7881      0.6741      0.0191      0.7084      0.9837      0.6712      1.1657      0.6292      1.2446      0.9609      1.1574      1.9577      0.9816      0.8869      1.3889      0.1431      1.1261      1.1062      1.9804      0.3833      0.6724      0.8038      1.9360      0.1038      1.4680      1.0278
    840.8209      1.9586      1.2055      1.4919      1.5392      1.6579      2.2710      0.5535      1.2283      0.4007      0.8765      1.1695      1.2094      0.3004      0.4724      1.5158      0.2232      0.3478      0.6871      0.8917      2.2621      1.0253      1.7182      0.0002      0.0000      1.7881      0.6741      0.0191      0.7084      0.9837      0.6712      1.1657      0.6292      1.2446      0.9609      1.1574      1.9577      0.9816      0.8869      1.3889      0.1431      1.1261      1.1062      1.9804      0.3833      0.6724      0.8038      1.9360      0.1038      1.4680      1.0278
    891.2748      1.9586      1.2055      1.4919      1.5392      1.6579      2.2710      0.5535      1.2283      0.4007      0.8765      1.1695      1.2094      0.3004      0.4724      1.5158      0.2232      0.3478      0.6871      0.8917      2.2621      1.0253      1.7182      0.0002      0.0000      1.7881      0.6741      0.0191      0.7084      0.9837      0.6712      1.1657      0.6292      1.2446      0.9609      1.1574      1.9577      0.9816      0.8869      1.3889      0.1431      1.1261      1.1062      1.9804      0.3833      0.6724      0.8038      1.9360      0.1038      1.4680      1.0278
    943.0693      1.9586      1.2055      1.4919      1.5392      1.6579      2.2710      0.5535      1.2283      0.4007      0.8765      1.1695      1.2094      0.3004      0.4724      1.5158      0.2232      0.3478      0.6871      0.8917      2.2621      1.0253      1.7182      0.0002      0.0000      1.7881      0.6741      0.0191      0.7084      0.9837      0.6712      1.1657      0.6292      1.2446      0.9609      1.1574      1.9577      0.9816      0.8869      1.3889      0.1431      1.1261      1.1062      1.9804      0.3833      0.6724      0.8038      1.9360      0.1038      1.4680      1.0278
    992.3902      1.9586      1.2055      1.4919      1.5392      1.6579      2.2710      0.5535      1.2283      0.4007      0.8765      1.1695      1.2094      0.3004      0.4724      1.5158      0.2232      0.3478      0.6871      0.8917      2.2621      1.0253      1.7182      0.0001      0.0000      1.7881      0.6741      0.0191      0.7084      0.9837      0.6712      1.1657      0.6292      1.2446      0.9609      1.1574      1.9577      0.9816      0.8869      1.3889      0.1431      1.1261      1.1062      1.9804      0.3833      0.6724      0.8038      1.9360      0.1038      1.4680      1.0278
   1044.3383      1.9586      1.2055      1.4919      1.5392      1.6579      2.2710      0.5535      1.2283      0.4007      0.8765      1.1695      1.2094      0.3004      0.4724      1.5158      0.2232      0.3478      0.6871      0.8917      2.2621      1.0253      1.7182      0.0001      0.0000      1.7881      0.6741      0.0191      0.7084      0.9837      0.6712      1.1657      0.6292      1.2446      0.9609      1.1574      1.9577      0.9816      0.8869      1.3889      0.1431      1.1261      1.1062      1.9804      0.3833      0.6724      0.8038      1.9360      0.1038      1.4680      1.0278
   1093.7151      1.9586      1.2055      1.4919      1.5392      1.6579      2.2710      0.5535      1.2283      0.4007      0.8765      1.1695      1.2094      0.3004      0.4724      1.5158      0.2232      0.3478      0.6871      0.8917      2.2621      1.0253      1.7182      0.0001      0.0000      1.7881      0.6741      0.0191      0.7084      0.9837      0.6712      1.1657      0.6292      1.2446      0.9609      1.1574      1.9577      0.9816      0.8869      1.3889      0.1431      1.1261      1.1062      1.9804      0.3833      0.6724      0.8038      1.9360      0.1038      1.4680      1.0278
   1145.2343      1.9586      1.2055      1.4919      1.5392      1.6579      2.2710      0.5535      1.2283      0.4007      0.8765      1.1695      1.2094      0.3004      0.4724      1.5158      0.2232      0.3478      0.6871      0.8917      2.2621      1.0253      1.7182      0.0001      0.0000      1.7881      0.6741      0.0191      0.7084      0.9837      0.6712      1.1657      0.6292      1.2446      0.9609      1.1574      1.9577      0.9816      0.8869      1.3889      0.1431      1.1261      1.1062      1.9804      0.3833      0.6724      0.8038      1.9360      0.1038      1.4680      1.0278
   1194.8289      1.9586      1.2055      1.4919      1.5392      1.6579      2.2710      0.5535      1.2283      0.4007      0.8765      1.1695      1.2094      0.3004      0.4724      1.5158      0.2232      0.3478      0.6871      0.8917      2.2621      1.0253      1.7182      0.0001      0.0000      1.7881      0.6741      0.0191      0.7084      0.9837      0.6712      1.1657      0.6292      1.2446      0.9609      1.1574      1.9577      0.9816      0.8869      1.3889      0.1431      1.1261      1.1062      1.9804      0.3833      0.6724      0.8038      1.9360      0.1038      1.4680      1.0278
   1246.0479      1.9586      1.2055      1.4919      1.5392      1.6579      2.2710      0.5535      1.2283      0.4007      0.8765      1.1695      1.2094      0.3004      0.4724      1.5158      0.2232      0.3478      0.6871      0.8917      2.2621      1.0253      1.7182      0.0001      0.0000      1.7881      0.6741      0.0191      0.7084      0.9837      0.6712      1.1657      0.6292      1.2446      0.9609      1.1574      1.9577      0.9816      0.8869      1.3889      0.1431      1.1261      1.1062      1.9804      0.3833      0.6724      0.8038      1.9360      0.1038      1.4680      1.0278
   1296.2170      1.9586      1.2055      1.4919      1.5392      1.6579      2.2710      0.5535      1.2283      0.4007      0.8765      1.1695      1.2094      0.3004      0.4724      1.5158      0.2232      0.3478      0.6871      0.8917      2.2621      1.0253      1.7182      0.0000      0.0000      1.7881      0.6741      0.0191      0.7084      0.9837      0.6712      1.1657      0.6292      1.2446      0.9609      1.1574      1.9577      0.9816      0.8869      1.3889      0.1431      1.1261      1.1062      1.9804      0.3833      0.6724      0.8038      1.9360      0.1038      1.4680      1.0278
   1347.1998      1.9586      1.2055      1.4919      1.5392      1.6579      2.2710      0.5535      1.2283      0.4007      0.8765      1.1695      1.2094      0.3004      0.4724      1.5158      0.2232      0.3478      0.6871      0.8917      2.2621      1.0253      1.7182      0.0000      0.0000      1.7881      0.6741      0.0191      0.7084      0.9837      0.6712      1.1657      0.6292      1.2446      0.9609      1.1574      1.9577      0.9816      0.8869      1.3889      0.1431      1.1261      1.1062      1.9804      0.3833      0.6724      0.8038      1.9360      0.1038      1.4680      1.0278
