    495.0027      1.7106      1.8266      2.0485      1.2132      1.4983      0.1521      0.6286      1.9155      0.0000      0.0000      0.2360      0.5942      1.7078      1.9783      1.9197      1.5505      0.4718      0.0000      1.1429      0.5831      1.8726      0.8075      1.9314      0.7756      1.9410      0.0000      0.6732      2.0664      0.0984      0.0000      1.4409      0.3280      0.8748      1.7892      1.9885      1.2948      1.6634      0.0000      1.9404      1.5700      1.1586      0.2355      1.0696      0.1980      0.0000      0.0000      1.3719      1.8399      1.4479      1.2043
    544.6390      1.7106      1.8266      2.0485      1.2132      1.4983      0.1521      0.6286      1.9155      0.0000      0.0000      0.2360      0.5942      1.7078      1.9783      1.9197      1.5505      0.4718      0.0000      1.1429      0.5831      1.8726      0.8075      1.9314      0.7756      1.9410      0.0000      0.6732      2.0664      0.0984      0.0000      1.4409      0.3280      0.8748      1.7892      1.9885      1.2948      1.6634      0.0000      1.9404      1.5700      1.1586      0.2355      1.0696      0.1980      0.0000      0.0000      1.3719      1.8399      1.4479      1.2043
    594.2753      1.7106      1.8266      2.0485      1.2132      1.4983      0.1521      0.6286      1.9155      0.0000      0.0000      0.2360      0.5942      1.7078      1.9783      1.9197      1.5505      0.4718      0.0000      1.1429      0.5831      1.8726      0.8075      1.9314      0.7756      1.9410      0.0000      0.6732      2.0664      0.0984      0.0000      1.4409      0.3280      0.8748      1.7892      1.9885      1.2948      1.6634      0.0000      1.9404      1.5700      1.1586      0.2355      1.0696      0.1980      0.0000      0.0000      1.3719      1.8399      1.4479      1.2043
    643.9117      1.7106      1.8266      2.0485      1.2132      1.4983      0.1521      0.6286      1.9155      0.0000      0.0000      0.2360      0.5942      1.7078      1.9783      1.9197      1.5505      0.4718      0.0000      1.1429      0.5831      1.8726      0.8075      1.9314      0.7756      1.9410      0.0000      0.6732      2.0664      0.0984      0.0000      1.4409      0.3280      0.8748      1.7892      1.9885      1.2948      1.6634      0.0000      1.9404      1.5699      1.1586      0.2355      1.0696      0.1980      0.0000      0.0000      1.3719      1.8399      1.4479      1.2043
    693.5481      1.7106      1.8266      2.0485      1.2132      1.4983      0.1521      0.6286      1.9155      0.0000      0.0000      0.2360      0.5942      1.7078      1.9783      1.9197      1.5505      0.4718      0.0000      1.1429      0.5831      1.8726      0.8075      1.9314      0.7756      1.9410      0.0000      0.6732      2.0664      0.0984      0.0000      1.4409      0.3280      0.8748      1.7892      1.9885      1.2948      1.6634      0.0000      1.9404      1.5699      1.1586      0.2355      1.0696      0.1980      0.0000      0.0000      1.3719      1.8399      1.4479      1.2043
    743.1844      1.7106      1.8266      2.0485      1.2132      1.4983      0.1521      0.6286      1.9155      0.0000      0.0000      0.2360      0.5942      1.7078      1.9783      1.9197      1.5505      0.4718      0.0000      1.1429      0.5831      1.8726      0.8075      1.9314      0.7756      1.9410      0.0000      0.6732      2.0664      0.0984      0.0000      1.4409      0.3280      0.8748      1.7892      1.9885      1.2948      1.6634      0.0000      1.9404      1.5699      1.1586      0.2355      1.0696      0.1980      0.0000      0.0000      1.3719      1.8399      1.4479      1.2043
    792.8208      1.7106      1.8266      2.0485      1.2132      1.4983      0.1521      0.6286      1.9155      0.0000      0.0000      0.2360      0.5942      1.7078      1.9783      1.9197      1.5505      0.4718      0.0000      1.1429      0.5831      1.8726      0.8075      1.9314      0.7756      1.9410      0.0000      0.6732      2.0664      0.0984      0.0000      1.4409      0.3280      0.8748      1.7892      1.9885      1.2948      1.6634      0.0000      1.9404      1.5699      1.1586      0.2355      1.0696      0.1980      0.0000      0.0000      1.3719      1.8399      1.4479      1.2043
    840.8209      1.7106      1.8266      2.0485      1.2132      1.4983      0.1521      0.6286      1.9155      0.0000      0.0000      0.2360      0.5942      1.7078      1.9783      1.9197      1.5505      0.4718      0.0000      1.1429      0.5831      1.8726      0.8075      1.9314      0.7756      1.9410      0.0000      0.6732      2.0664      0.0984      0.0000      1.4409      0.3280      0.8748      1.7892      1.9885      1.2948      1.6634      0.0000      1.9404      1.5699      1.1586      0.2355      1.0696      0.1980      0.0000      0.0000      1.3719      1.8399      1.4479      1.2043
    891.2748      1.7106      1.8266      2.0485      1.2132      1.4983      0.1521      0.6286      1.9155      0.0000      0.0000      0.2360      0.5942      1.7078      1.9783      1.9197      1.5505      0.4718      0.0000      1.1429      0.5831      1.8726      0.8075      1.9314      0.7756      1.9410      0.0000      0.6732      2.0664      0.0984      0.0000      1.4409      0.3280      0.8748      1.7892      1.9885      1.2948      1.6634      0.0000      1.9404      1.5699      1.1586      0.2355      1.0696      0.1980      0.0000      0.0000      1.3719      1.8399      1.4479      1.2043
    943.0693      1.7106      1.8266      2.0485      1.2132      1.4983      0.1521      0.6286      1.9155      0.0000      0.0000      0.2360      0.5942      1.7078      1.9783      1.9197      1.5505      0.4718      0.0000      1.1429      0.5831      1.8726      0.8075      1.9314      0.7756      1.9410      0.0000      0.6732      2.0664      0.0984      0.0000      1.4409      0.3280      0.8748      1.7892      1.9885      1.2948      1.6634      0.0000      1.9404      1.5699      1.1586      0.2355      1.0696      0.1980      0.0000      0.0000      1.3719      1.8399      1.4479      1.2043
    992.3902      1.7106      1.8266      2.0485      1.2132      1.4983      0.1521      0.6286      1.9155      0.0000      0.0000      0.2360      0.5942      1.7078      1.9783      1.9197      1.5505      0.4718      0.0000      1.1429      0.5831      1.8726      0.8075      1.9314      0.7756      1.9410      0.0000      0.6732      2.0664      0.0984      0.0000      1.4409      0.3280      0.8748      1.7892      1.9885      1.2948      1.6634      0.0000      1.9404      1.5699      1.1586      0.2355      1.0696      0.1980      0.0000      0.0000      1.3719      1.8399      1.4479      1.2043
   1044.3383      1.7106      1.8266      2.0485      1.2132      1.4983      0.1521      0.6286      1.9155      0.0000      0.0000      0.2360      0.5942      1.7078      1.9783      1.9197      1.5505      0.4718      0.0000      1.1429      0.5831      1.8726      0.8075      1.9314      0.7756      1.9410      0.0000      0.6732      2.0664      0.0984      0.0000      1.4409      0.3280      0.8748      1.7892      1.9885      1.2948      1.6634      0.0000      1.9404      1.5699      1.1586      0.2355      1.0696      0.1980      0.0000      0.0000      1.3719      1.8399      1.4479      1.2043
   1093.7151      1.7106      1.8266      2.0485      1.2132      1.4983      0.1521      0.6286      1.9155      0.0000      0.0000      0.2360      0.5942      1.7078      1.9783      1.9197      1.5505      0.4718      0.0000      1.1429      0.5831      1.8726      0.8075      1.9314      0.7756      1.9410      0.0000      0.6732      2.0664      0.0984      0.0000      1.4409      0.3280      0.8748      1.7892      1.9885      1.2948      1.6634      0.0000      1.9404      1.5699      1.1586      0.2355      1.0696      0.1980      0.0000      0.0000      1.3719      1.8399      1.4479      1.2043
   1145.2343      1.7106      1.8266      2.0485      1.2132      1.4983      0.1521      0.6286      1.9155      0.0000      0.0000      0.2360      0.5942      1.7078      1.9783      1.9197      1.5505      0.4718      0.0000      1.1429      0.5831      1.8726      0.8075      1.9314      0.7756      1.9410      0.0000      0.6732      2.0664      0.0984      0.0000      1.4409      0.3280      0.8748      1.7892      1.9885      1.2948      1.6634      0.0000      1.9404      1.5699      1.1586      0.2355      1.0696      0.1980      0.0000      0.0000      1.3719      1.8399      1.4479      1.2043
   1194.8289      1.7106      1.8266      2.0485      1.2132      1.4983      0.1521      0.6286      1.9155      0.0000      0.0000      0.2360      0.5942      1.7078      1.9783      1.9197      1.5505      0.4718      0.0000      1.1429      0.5831      1.8726      0.8075      1.9314      0.7756      1.9410      0.0000      0.6732      2.0664      0.0984      0.0000      1.4409      0.3280      0.8748      1.7892      1.9885      1.2948      1.6634      0.0000      1.9404      1.5699      1.1586      0.2355      1.0696      0.1980      0.0000      0.0000      1.3719      1.8399      1.4479      1.2043
   1246.0479      1.7106      1.8266      2.0485      1.2132      1.4983      0.1521      0.6286      1.9155      0.0000      0.0000      0.2360      0.5942      1.7078      1.9783      1.9197      1.5505      0.4718      0.0000      1.1429      0.5831      1.8726      0.8075      1.9314      0.7756      1.9410      0.0000      0.6732      2.0664      0.0984      0.0000      1.4409      0.3280      0.8748      1.7892      1.9885      1.2948      1.6634      0.0000      1.9404      1.5699      1.1586      0.2355      1.0696      0.1980      0.0000      0.0000      1.3719      1.8399      1.4479      1.2043
   1296.2170      1.7106      1.8266      2.0485      1.2132      1.4983      0.1521      0.6286      1.9155      0.0000      0.0000      0.2360      0.5942      1.7078      1.9783      1.9197      1.5505      0.4718      0.0000      1.1429      0.5831      1.8726      0.8075      1.9314      0.7756      1.9410      0.0000      0.6732      2.0664      0.0984      0.0000      1.4409      0.3280      0.8748      1.7892      1.9885      1.2948      1.6634      0.0000      1.9404      1.5699      1.1586      0.2355      1.0696      0.1980      0.0000      0.0000      1.3719      1.8399      1.4479      1.2043
   1347.1998      1.7106      1.8266      2.0485      1.2132      1.4983      0.1521      0.6286      1.9155      0.0000      0.0000      0.2360      0.5942      1.7078      1.9783      1.9197      1.5505      0.4718      0.0000      1.1429      0.5831      1.8726      0.8075      1.9314      0.7756      1.9410      0.0000      0.6732      2.0664      0.0984      0.0000      1.4409      0.3280      0.8748      1.7892      1.9885      1.2948      1.6634      0.0000      1.9404      1.5699      1.1586      0.2355      1.0696      0.1980      0.0000      0.0000      1.3719      1.8399      1.4479      1.2043
